,0,1,2,3,4,5,6,7,8,9,label
754,"[1, 60, 0]","[0, 60, 56]","[1, 52, 56]","[1, 1819, 56]","[0, 52, 113]","[0, 52, 113]","[0, 1500, 117]","[1, 52, 117]","[0, 2073, 117]","[1, 52, 117]",321
755,"[1, 60, 0]","[0, 60, 57]","[1, 52, 57]","[1, 1787, 57]","[0, 52, 113]","[0, 1500, 117]","[1, 52, 117]","[0, 2073, 117]","[1, 52, 117]","[1, 116, 126]",321
756,"[1, 60, 0]","[1, 52, 55]","[1, 1819, 56]","[1, 52, 118]","[1, 52, 119]","[1, 116, 121]","[1, 144, 122]","[1, 516, 122]","[1, 52, 177]","[1, 83, 177]",321
757,"[1, 60, 0]","[0, 60, 54]","[1, 52, 54]","[1, 1851, 55]","[0, 52, 109]","[0, 1500, 114]","[1, 52, 114]","[0, 2073, 114]","[1, 52, 114]","[1, 116, 123]",321
758,"[1, 60, 0]","[0, 60, 56]","[1, 52, 56]","[1, 1787, 56]","[0, 52, 112]","[0, 1500, 117]","[1, 52, 117]","[0, 2074, 117]","[1, 52, 117]","[1, 116, 119]",321
759,"[1, 60, 0]","[0, 60, 59]","[1, 52, 59]","[1, 1851, 60]","[0, 52, 119]","[0, 52, 119]","[0, 1500, 125]","[1, 52, 125]","[0, 2073, 125]","[1, 52, 125]",321
760,"[1, 60, 0]","[0, 60, 56]","[1, 52, 56]","[1, 1883, 56]","[0, 52, 112]","[0, 1500, 120]","[1, 52, 120]","[0, 2073, 120]","[1, 52, 120]","[1, 116, 122]",321
761,"[1, 60, 0]","[0, 60, 57]","[1, 52, 57]","[1, 1883, 57]","[0, 52, 113]","[0, 52, 113]","[0, 1500, 117]","[1, 52, 117]","[0, 2072, 117]","[1, 52, 117]",321
762,"[1, 60, 0]","[0, 60, 56]","[1, 52, 56]","[1, 1883, 56]","[0, 52, 112]","[0, 3521, 118]","[1, 52, 118]","[1, 116, 124]","[1, 144, 124]","[1, 516, 124]",321
763,"[1, 60, 0]","[0, 60, 57]","[1, 52, 57]","[1, 1787, 57]","[0, 52, 114]","[0, 52, 114]","[0, 3521, 118]","[1, 52, 118]","[1, 116, 120]","[1, 144, 120]",321
764,"[1, 60, 0]","[0, 60, 58]","[1, 52, 58]","[1, 1819, 58]","[0, 52, 116]","[0, 1500, 122]","[1, 52, 122]","[0, 2072, 122]","[1, 52, 122]","[1, 116, 150]",321
765,"[1, 60, 0]","[0, 60, 56]","[1, 52, 56]","[1, 1819, 57]","[0, 52, 114]","[0, 1500, 120]","[1, 52, 120]","[0, 1500, 120]","[1, 52, 120]","[0, 625, 120]",321
766,"[1, 60, 0]","[0, 60, 58]","[1, 52, 58]","[1, 1787, 59]","[0, 52, 117]","[0, 52, 117]","[0, 1500, 125]","[1, 52, 125]","[0, 2073, 125]","[1, 52, 125]",321
767,"[1, 60, 0]","[0, 60, 56]","[1, 52, 56]","[1, 1819, 57]","[0, 52, 112]","[0, 1500, 117]","[1, 52, 117]","[0, 2074, 117]","[1, 52, 117]","[1, 116, 119]",321
768,"[1, 60, 0]","[0, 60, 56]","[1, 52, 56]","[1, 1819, 56]","[0, 52, 112]","[0, 1500, 117]","[1, 52, 117]","[0, 2074, 117]","[1, 52, 117]","[1, 116, 119]",321
769,"[1, 60, 0]","[0, 60, 57]","[1, 52, 57]","[1, 1851, 57]","[0, 52, 114]","[0, 52, 114]","[0, 1500, 120]","[1, 52, 120]","[0, 2074, 120]","[1, 52, 120]",321
770,"[1, 60, 0]","[0, 60, 57]","[1, 52, 58]","[1, 1819, 58]","[0, 52, 114]","[0, 1500, 119]","[1, 52, 119]","[0, 1500, 120]","[1, 52, 120]","[0, 625, 120]",321
771,"[1, 60, 0]","[0, 60, 56]","[1, 52, 56]","[1, 1851, 56]","[0, 52, 112]","[0, 1500, 119]","[1, 52, 119]","[0, 2074, 119]","[1, 52, 119]","[1, 116, 122]",321
772,"[1, 60, 0]","[1, 52, 60]","[1, 1851, 60]","[1, 52, 120]","[1, 52, 123]","[1, 116, 124]","[1, 144, 124]","[1, 516, 125]","[1, 83, 179]","[1, 52, 192]",321
773,"[1, 60, 0]","[0, 60, 57]","[1, 52, 57]","[1, 1819, 57]","[0, 52, 114]","[0, 1500, 119]","[1, 52, 119]","[0, 2074, 119]","[1, 52, 119]","[1, 116, 121]",321
774,"[1, 60, 0]","[0, 60, 56]","[1, 52, 56]","[1, 1787, 56]","[0, 52, 112]","[0, 1500, 117]","[1, 52, 117]","[0, 2073, 117]","[1, 52, 117]","[1, 116, 135]",321
775,"[1, 60, 0]","[0, 60, 55]","[1, 52, 55]","[1, 1851, 56]","[0, 52, 111]","[0, 52, 111]","[0, 1500, 118]","[1, 52, 118]","[0, 2073, 118]","[1, 52, 118]",321
776,"[1, 60, 0]","[0, 60, 57]","[1, 52, 57]","[1, 1883, 57]","[0, 52, 114]","[0, 1500, 121]","[1, 52, 121]","[0, 2073, 121]","[1, 52, 121]","[1, 116, 123]",321
777,"[1, 60, 0]","[0, 60, 60]","[1, 52, 60]","[1, 1851, 60]","[0, 52, 119]","[0, 1500, 124]","[1, 52, 124]","[0, 2073, 124]","[1, 52, 124]","[1, 116, 126]",321
778,"[1, 60, 0]","[0, 60, 55]","[1, 52, 55]","[1, 1787, 55]","[0, 52, 110]","[0, 52, 110]","[0, 1500, 115]","[1, 52, 115]","[0, 2073, 115]","[1, 52, 115]",321
779,"[1, 60, 0]","[0, 60, 56]","[1, 52, 56]","[1, 1883, 57]","[0, 52, 112]","[0, 3520, 116]","[1, 52, 116]","[1, 116, 118]","[1, 144, 118]","[1, 516, 118]",321
780,"[1, 60, 0]","[1, 52, 57]","[1, 1883, 57]","[1, 52, 120]","[1, 52, 121]","[1, 116, 124]","[1, 144, 124]","[1, 516, 124]","[1, 83, 179]","[1, 52, 179]",321
781,"[1, 60, 0]","[0, 60, 58]","[1, 52, 58]","[1, 1819, 58]","[0, 52, 117]","[0, 1500, 121]","[1, 52, 122]","[0, 1500, 122]","[1, 52, 122]","[0, 625, 122]",321
782,"[1, 60, 0]","[0, 60, 57]","[1, 52, 57]","[1, 1851, 58]","[0, 52, 115]","[0, 1500, 118]","[1, 52, 118]","[0, 2073, 118]","[1, 52, 118]","[1, 116, 122]",321
783,"[1, 60, 0]","[1, 52, 55]","[1, 1883, 56]","[1, 52, 116]","[1, 52, 117]","[1, 116, 137]","[1, 144, 138]","[1, 516, 138]","[1, 52, 192]","[1, 83, 192]",321
784,"[1, 60, 0]","[0, 60, 59]","[1, 52, 59]","[1, 1851, 59]","[0, 52, 119]","[0, 1500, 123]","[1, 52, 123]","[0, 2072, 123]","[1, 52, 123]","[1, 116, 140]",321
785,"[1, 60, 0]","[0, 60, 55]","[1, 52, 55]","[1, 1819, 55]","[0, 52, 110]","[0, 1500, 118]","[1, 52, 118]","[0, 1500, 118]","[1, 52, 118]","[0, 625, 118]",321
786,"[1, 60, 0]","[0, 60, 74]","[1, 52, 74]","[1, 1819, 74]","[0, 52, 129]","[0, 1500, 132]","[1, 52, 132]","[0, 2073, 132]","[1, 52, 132]","[1, 116, 154]",321
787,"[1, 60, 0]","[0, 60, 55]","[1, 52, 55]","[1, 1883, 55]","[0, 52, 110]","[0, 3521, 115]","[1, 52, 115]","[1, 116, 118]","[1, 144, 118]","[1, 516, 118]",321
788,"[1, 60, 0]","[0, 60, 55]","[1, 52, 55]","[1, 1819, 55]","[0, 52, 110]","[0, 1500, 114]","[1, 52, 114]","[0, 2073, 114]","[1, 52, 114]","[1, 116, 135]",321
789,"[1, 60, 0]","[0, 60, 59]","[1, 52, 59]","[1, 1883, 60]","[0, 52, 119]","[0, 52, 119]","[0, 1500, 122]","[1, 52, 122]","[0, 2073, 122]","[1, 52, 122]",321
790,"[1, 60, 0]","[0, 60, 56]","[1, 52, 56]","[1, 1851, 56]","[0, 52, 112]","[0, 52, 112]","[0, 1500, 119]","[1, 52, 119]","[0, 2074, 119]","[1, 52, 119]",321
791,"[1, 60, 0]","[0, 60, 56]","[1, 52, 56]","[1, 1787, 56]","[0, 52, 112]","[0, 1500, 116]","[1, 52, 116]","[0, 2073, 116]","[1, 52, 116]","[1, 116, 132]",321
792,"[1, 60, 0]","[0, 60, 54]","[1, 52, 54]","[1, 1883, 55]","[0, 52, 109]","[0, 1500, 115]","[1, 52, 115]","[0, 2073, 115]","[1, 52, 115]","[1, 116, 116]",321
793,"[1, 60, 0]","[0, 60, 56]","[1, 52, 56]","[1, 1787, 56]","[0, 52, 112]","[0, 1500, 116]","[1, 52, 116]","[0, 1500, 116]","[1, 52, 116]","[0, 625, 116]",321
794,"[1, 60, 0]","[0, 60, 55]","[1, 52, 55]","[1, 1883, 56]","[0, 52, 112]","[0, 1500, 117]","[1, 52, 117]","[0, 2073, 117]","[1, 52, 117]","[1, 116, 140]",321
795,"[1, 60, 0]","[0, 60, 59]","[1, 52, 59]","[1, 1883, 60]","[0, 52, 119]","[0, 1500, 123]","[1, 52, 123]","[0, 2072, 123]","[1, 52, 123]","[1, 116, 125]",321
796,"[1, 60, 0]","[0, 60, 56]","[1, 52, 56]","[1, 1819, 56]","[0, 52, 112]","[0, 1500, 119]","[1, 52, 119]","[0, 2074, 119]","[1, 52, 119]","[1, 116, 133]",321
797,"[1, 60, 0]","[0, 60, 56]","[1, 52, 56]","[1, 1851, 56]","[0, 52, 112]","[0, 1500, 123]","[1, 52, 123]","[0, 2072, 123]","[1, 52, 123]","[1, 116, 125]",321
798,"[1, 60, 0]","[0, 60, 55]","[1, 52, 55]","[1, 1883, 55]","[0, 52, 110]","[0, 52, 111]","[0, 1500, 123]","[1, 52, 123]","[0, 1500, 123]","[1, 52, 123]",321
799,"[1, 60, 0]","[1, 52, 55]","[1, 1851, 56]","[1, 52, 116]","[1, 116, 121]","[1, 144, 121]","[1, 516, 121]","[1, 83, 176]","[1, 52, 176]","[1, 52, 189]",321
800,"[1, 118, 0]","[0, 133, 72]","[0, 1420, 72]","[1, 52, 72]","[0, 1420, 72]","[0, 580, 72]","[0, 83, 72]","[1, 52, 72]","[1, 52, 72]","[1, 52, 72]",410
801,"[1, 118, 0]","[0, 133, 64]","[0, 1420, 64]","[0, 1420, 64]","[0, 571, 64]","[0, 93, 64]","[0, 83, 64]","[1, 52, 64]","[1, 52, 64]","[1, 52, 74]",410
802,"[1, 118, 0]","[1, 118, 198]","[0, 133, 341]","[0, 1420, 341]","[0, 1420, 341]","[0, 581, 341]","[0, 83, 341]","[0, 64, 341]","[0, 83, 341]","[1, 52, 342]",410
803,"[1, 118, 0]","[0, 133, 60]","[0, 1420, 60]","[0, 75, 60]","[0, 1420, 60]","[0, 75, 60]","[0, 568, 60]","[0, 124, 60]","[1, 52, 60]","[1, 52, 60]",410
804,"[1, 118, 0]","[0, 133, 64]","[1, 52, 64]","[0, 1420, 64]","[0, 75, 64]","[0, 1420, 64]","[0, 592, 64]","[0, 93, 64]","[0, 83, 64]","[1, 52, 64]",410
805,"[1, 118, 0]","[0, 133, 54]","[0, 1420, 54]","[1, 52, 55]","[0, 1420, 55]","[0, 580, 55]","[0, 83, 55]","[1, 52, 55]","[1, 52, 55]","[1, 52, 55]",410
806,"[1, 118, 0]","[0, 216, 56]","[0, 1420, 56]","[0, 1420, 56]","[0, 581, 56]","[0, 83, 56]","[1, 52, 56]","[1, 52, 56]","[1, 52, 70]","[1, 126, 147]",410
807,"[1, 118, 0]","[0, 133, 65]","[0, 1420, 65]","[0, 1420, 65]","[0, 570, 65]","[0, 93, 65]","[0, 83, 65]","[1, 52, 65]","[1, 52, 65]","[1, 52, 70]",410
808,"[1, 118, 0]","[0, 133, 60]","[0, 1420, 60]","[0, 1420, 60]","[0, 570, 60]","[0, 93, 60]","[0, 83, 60]","[1, 52, 60]","[1, 52, 60]","[1, 52, 64]",410
809,"[1, 118, 0]","[0, 133, 54]","[0, 1420, 54]","[0, 1420, 54]","[0, 570, 54]","[0, 93, 54]","[0, 83, 54]","[1, 52, 54]","[1, 52, 55]","[1, 52, 57]",410
810,"[1, 118, 0]","[0, 135, 64]","[0, 1420, 64]","[0, 1420, 64]","[0, 571, 64]","[0, 93, 64]","[0, 83, 64]","[1, 52, 64]","[1, 52, 64]","[1, 52, 65]",410
811,"[1, 118, 0]","[0, 133, 58]","[0, 1420, 58]","[0, 1420, 58]","[0, 570, 58]","[1, 52, 58]","[0, 93, 59]","[0, 83, 59]","[1, 52, 59]","[1, 52, 61]",410
812,"[1, 118, 0]","[0, 133, 53]","[1, 52, 54]","[0, 1420, 54]","[0, 1420, 54]","[0, 580, 54]","[0, 83, 54]","[1, 52, 54]","[1, 52, 54]","[1, 52, 54]",410
813,"[1, 64, 0]","[0, 60, 46]","[1, 52, 47]","[1, 725, 70]","[0, 52, 114]","[0, 1420, 119]","[0, 1420, 119]","[0, 534, 119]","[1, 52, 119]","[1, 52, 119]",410
814,"[1, 118, 0]","[0, 133, 67]","[0, 1420, 67]","[1, 52, 67]","[1, 52, 67]","[0, 1420, 67]","[0, 571, 67]","[0, 93, 67]","[0, 83, 67]","[1, 52, 67]",410
815,"[1, 118, 0]","[0, 133, 85]","[0, 1420, 85]","[0, 1420, 85]","[0, 570, 85]","[0, 93, 85]","[0, 83, 85]","[1, 52, 86]","[1, 52, 86]","[1, 52, 86]",410
816,"[1, 118, 0]","[0, 133, 54]","[0, 1420, 54]","[0, 1420, 54]","[1, 52, 55]","[1, 52, 55]","[0, 570, 55]","[0, 93, 55]","[0, 83, 55]","[1, 52, 55]",410
817,"[1, 118, 0]","[0, 133, 60]","[0, 1420, 60]","[0, 1420, 60]","[0, 580, 60]","[0, 83, 60]","[1, 52, 60]","[1, 52, 61]","[1, 126, 163]","[0, 111, 210]",410
818,"[1, 118, 0]","[0, 133, 54]","[0, 1420, 54]","[0, 1420, 54]","[0, 569, 54]","[0, 93, 54]","[0, 83, 54]","[1, 52, 55]","[1, 52, 55]","[1, 52, 55]",410
819,"[1, 118, 0]","[0, 133, 66]","[0, 1420, 66]","[0, 1420, 66]","[0, 570, 66]","[0, 124, 66]","[1, 52, 66]","[1, 52, 66]","[1, 126, 140]","[0, 111, 187]",410
820,"[1, 118, 0]","[0, 133, 56]","[0, 1420, 56]","[0, 1420, 56]","[0, 570, 56]","[0, 93, 56]","[0, 83, 56]","[1, 52, 56]","[1, 52, 56]","[1, 52, 56]",410
821,"[1, 118, 0]","[0, 133, 60]","[0, 1420, 60]","[0, 1420, 60]","[0, 580, 60]","[0, 83, 60]","[1, 52, 60]","[1, 52, 60]","[1, 52, 60]","[1, 52, 60]",410
822,"[1, 118, 0]","[0, 133, 76]","[0, 1420, 76]","[0, 75, 76]","[0, 1420, 76]","[0, 568, 76]","[0, 93, 76]","[0, 83, 76]","[1, 52, 76]","[1, 52, 76]",410
823,"[1, 118, 0]","[0, 133, 71]","[0, 1420, 71]","[0, 75, 71]","[0, 1420, 71]","[0, 75, 71]","[0, 567, 71]","[0, 93, 71]","[0, 83, 71]","[1, 52, 71]",410
824,"[1, 118, 0]","[0, 133, 55]","[0, 1420, 55]","[0, 1420, 55]","[0, 570, 55]","[0, 93, 55]","[0, 83, 55]","[1, 52, 55]","[1, 52, 55]","[1, 52, 55]",410
825,"[1, 118, 0]","[0, 133, 66]","[0, 98, 66]","[1, 52, 67]","[0, 1420, 67]","[0, 1420, 67]","[0, 570, 67]","[0, 83, 67]","[1, 52, 67]","[1, 52, 68]",410
826,"[1, 118, 0]","[0, 133, 73]","[0, 1420, 73]","[0, 1420, 73]","[0, 579, 73]","[0, 83, 73]","[1, 52, 73]","[1, 52, 73]","[1, 52, 73]","[1, 52, 73]",410
827,"[1, 118, 0]","[0, 133, 62]","[0, 1420, 62]","[0, 1420, 62]","[0, 580, 62]","[0, 83, 62]","[1, 52, 62]","[1, 52, 62]","[1, 52, 62]","[1, 126, 138]",410
828,"[1, 118, 0]","[0, 136, 56]","[0, 98, 56]","[0, 1420, 56]","[0, 1420, 56]","[0, 560, 56]","[0, 93, 56]","[0, 83, 56]","[1, 52, 56]","[1, 52, 56]",410
829,"[1, 118, 0]","[0, 133, 68]","[0, 1420, 68]","[1, 52, 69]","[0, 1420, 69]","[0, 570, 69]","[0, 93, 69]","[0, 83, 69]","[1, 52, 69]","[1, 52, 69]",410
830,"[1, 118, 0]","[0, 133, 88]","[1, 52, 88]","[0, 1500, 89]","[0, 1500, 89]","[0, 348, 89]","[0, 93, 89]","[0, 83, 89]","[1, 52, 89]","[1, 52, 89]",410
831,"[1, 118, 0]","[0, 133, 71]","[1, 52, 71]","[0, 1500, 71]","[0, 1500, 71]","[0, 348, 71]","[0, 124, 71]","[1, 52, 72]","[1, 52, 72]","[1, 52, 72]",410
832,"[1, 118, 0]","[0, 216, 73]","[1, 52, 73]","[0, 1500, 73]","[0, 1500, 73]","[0, 348, 73]","[0, 93, 73]","[0, 83, 73]","[1, 52, 73]","[1, 52, 73]",410
833,"[1, 118, 0]","[0, 133, 85]","[0, 1500, 85]","[0, 1500, 85]","[1, 52, 85]","[0, 349, 85]","[0, 93, 85]","[0, 83, 85]","[1, 52, 85]","[1, 52, 85]",410
834,"[1, 118, 0]","[1, 118, 242]","[0, 64, 304]","[0, 133, 333]","[1, 52, 333]","[0, 1500, 336]","[0, 1500, 336]","[0, 348, 336]","[0, 124, 336]","[1, 52, 336]",410
835,"[1, 118, 0]","[0, 136, 71]","[0, 1500, 71]","[1, 52, 71]","[1, 52, 71]","[0, 1500, 72]","[0, 348, 72]","[0, 93, 72]","[0, 83, 72]","[1, 52, 72]",410
836,"[1, 118, 0]","[0, 135, 67]","[1, 52, 67]","[0, 1500, 67]","[0, 1500, 67]","[0, 348, 67]","[0, 93, 67]","[0, 83, 67]","[1, 52, 67]","[1, 52, 67]",410
837,"[1, 118, 0]","[0, 133, 76]","[1, 52, 76]","[0, 1500, 76]","[0, 1500, 76]","[0, 348, 76]","[0, 93, 76]","[0, 83, 76]","[1, 52, 76]","[1, 52, 76]",410
838,"[1, 118, 0]","[0, 133, 74]","[1, 52, 74]","[0, 1500, 74]","[1, 52, 74]","[0, 1500, 75]","[0, 348, 75]","[0, 93, 75]","[0, 83, 75]","[1, 52, 75]",410
839,"[1, 118, 0]","[0, 52, 98]","[0, 216, 110]","[1, 52, 110]","[0, 1500, 112]","[0, 1500, 112]","[0, 348, 112]","[0, 93, 112]","[0, 83, 112]","[1, 52, 112]",410
840,"[1, 118, 0]","[0, 133, 73]","[1, 52, 73]","[0, 1500, 73]","[0, 1500, 73]","[0, 358, 73]","[0, 83, 73]","[1, 52, 73]","[1, 52, 73]","[1, 52, 73]",410
841,"[1, 118, 0]","[0, 133, 76]","[1, 52, 76]","[0, 1500, 77]","[0, 1500, 77]","[0, 348, 77]","[1, 52, 77]","[1, 52, 77]","[1, 52, 77]","[1, 52, 77]",410
842,"[1, 118, 0]","[0, 133, 67]","[0, 1500, 67]","[1, 52, 67]","[1, 52, 67]","[0, 1500, 67]","[0, 348, 67]","[0, 93, 67]","[0, 83, 67]","[1, 52, 67]",410
843,"[1, 118, 0]","[0, 133, 106]","[0, 1500, 106]","[1, 52, 106]","[1, 52, 106]","[0, 1500, 106]","[0, 348, 106]","[0, 93, 106]","[0, 83, 106]","[1, 52, 106]",410
844,"[1, 118, 0]","[0, 133, 87]","[0, 1500, 87]","[1, 52, 87]","[1, 52, 87]","[0, 1500, 87]","[0, 358, 87]","[0, 83, 87]","[1, 52, 87]","[1, 52, 87]",410
845,"[1, 118, 0]","[0, 216, 90]","[1, 52, 90]","[0, 1500, 90]","[1, 52, 90]","[0, 1500, 90]","[0, 348, 90]","[0, 93, 90]","[0, 83, 90]","[1, 52, 90]",410
846,"[1, 118, 0]","[0, 133, 92]","[1, 52, 92]","[0, 1500, 93]","[0, 1500, 93]","[0, 348, 93]","[0, 93, 93]","[0, 83, 93]","[1, 52, 93]","[1, 52, 93]",410
847,"[1, 118, 0]","[0, 52, 97]","[0, 136, 108]","[1, 52, 108]","[0, 1500, 108]","[1, 52, 108]","[0, 1500, 108]","[0, 358, 108]","[0, 83, 108]","[1, 52, 108]",410
848,"[1, 118, 0]","[0, 133, 130]","[0, 1500, 130]","[1, 52, 130]","[1, 52, 130]","[0, 1500, 131]","[0, 348, 131]","[0, 93, 131]","[0, 83, 131]","[1, 52, 131]",410
849,"[1, 118, 0]","[0, 133, 75]","[0, 1500, 75]","[0, 1500, 75]","[0, 348, 75]","[1, 52, 75]","[0, 93, 75]","[0, 83, 75]","[1, 52, 75]","[1, 52, 75]",410
850,"[1, 118, 0]","[0, 133, 100]","[0, 98, 100]","[1, 52, 100]","[1, 52, 100]","[0, 1500, 100]","[1, 52, 100]","[0, 1500, 103]","[0, 349, 103]","[0, 52, 103]",410
851,"[1, 118, 0]","[0, 133, 86]","[1, 52, 87]","[0, 1500, 87]","[0, 1500, 87]","[0, 348, 87]","[0, 93, 87]","[0, 83, 87]","[1, 52, 87]","[1, 52, 87]",410
852,"[1, 118, 0]","[0, 133, 64]","[1, 52, 64]","[0, 1500, 64]","[0, 1500, 64]","[0, 348, 64]","[0, 93, 64]","[0, 83, 64]","[1, 52, 64]","[1, 52, 64]",410
853,"[1, 118, 0]","[0, 133, 98]","[1, 52, 98]","[0, 1500, 98]","[0, 1500, 98]","[0, 348, 98]","[0, 93, 98]","[1, 52, 98]","[1, 52, 98]","[1, 52, 98]",410
854,"[1, 118, 0]","[0, 133, 78]","[1, 52, 78]","[0, 1500, 78]","[0, 1500, 78]","[0, 348, 78]","[0, 93, 78]","[0, 83, 78]","[1, 52, 78]","[1, 52, 78]",410
855,"[1, 118, 0]","[0, 52, 98]","[0, 133, 324]","[0, 1500, 324]","[1, 52, 324]","[1, 52, 324]","[0, 1500, 326]","[0, 358, 326]","[0, 83, 326]","[1, 52, 326]",410
856,"[1, 118, 0]","[0, 133, 72]","[1, 52, 72]","[0, 1500, 72]","[1, 52, 72]","[0, 1500, 72]","[0, 348, 72]","[0, 93, 72]","[0, 83, 72]","[1, 52, 72]",410
857,"[1, 118, 0]","[0, 133, 74]","[1, 52, 74]","[0, 1500, 74]","[1, 52, 74]","[0, 1500, 75]","[0, 348, 75]","[0, 124, 75]","[1, 52, 75]","[1, 52, 75]",410
858,"[1, 118, 0]","[0, 133, 73]","[1, 52, 73]","[0, 1500, 73]","[0, 1500, 73]","[0, 348, 73]","[0, 93, 73]","[1, 52, 73]","[1, 52, 73]","[1, 52, 73]",410
859,"[1, 118, 0]","[0, 133, 84]","[1, 52, 84]","[0, 1500, 84]","[0, 1500, 84]","[0, 348, 84]","[0, 93, 84]","[0, 83, 84]","[1, 52, 84]","[1, 52, 84]",410
860,"[1, 118, 0]","[0, 133, 71]","[1, 52, 71]","[0, 1500, 71]","[1, 52, 71]","[0, 1500, 71]","[0, 348, 71]","[0, 93, 71]","[0, 83, 71]","[1, 52, 72]",410
861,"[1, 118, 0]","[0, 133, 66]","[1, 52, 67]","[0, 1500, 67]","[1, 52, 67]","[0, 1500, 67]","[0, 348, 67]","[0, 93, 67]","[0, 83, 67]","[1, 52, 67]",410
862,"[1, 118, 0]","[0, 52, 98]","[0, 133, 98]","[0, 1500, 98]","[1, 52, 98]","[1, 52, 98]","[0, 1500, 98]","[0, 347, 98]","[0, 93, 98]","[1, 52, 99]",410
863,"[1, 118, 0]","[0, 133, 94]","[0, 1500, 94]","[0, 1500, 95]","[0, 348, 95]","[0, 93, 95]","[1, 52, 95]","[0, 83, 95]","[1, 52, 95]","[1, 52, 95]",410
864,"[1, 118, 0]","[1, 118, 239]","[0, 64, 299]","[0, 133, 310]","[0, 1500, 310]","[1, 52, 310]","[1, 52, 310]","[0, 1500, 310]","[0, 349, 310]","[0, 93, 310]",410
865,"[1, 118, 0]","[0, 133, 95]","[1, 52, 95]","[0, 98, 96]","[0, 1500, 96]","[0, 1500, 96]","[0, 338, 96]","[0, 93, 96]","[0, 83, 96]","[1, 52, 96]",410
866,"[1, 118, 0]","[0, 133, 69]","[1, 52, 69]","[0, 1500, 69]","[1, 52, 69]","[0, 1500, 70]","[0, 349, 70]","[0, 93, 70]","[0, 83, 70]","[1, 52, 70]",410
867,"[1, 118, 0]","[0, 133, 98]","[0, 1500, 98]","[1, 52, 98]","[1, 52, 98]","[0, 1500, 98]","[0, 348, 98]","[0, 93, 98]","[0, 83, 98]","[1, 52, 98]",410
868,"[1, 118, 0]","[0, 52, 99]","[0, 133, 115]","[1, 52, 115]","[0, 1500, 115]","[0, 1500, 115]","[0, 358, 115]","[1, 52, 115]","[1, 52, 115]","[1, 52, 115]",410
869,"[1, 118, 0]","[0, 133, 90]","[1, 52, 90]","[0, 1500, 90]","[0, 1500, 90]","[0, 348, 90]","[0, 93, 90]","[0, 83, 90]","[1, 52, 90]","[1, 52, 90]",410
870,"[1, 118, 0]","[0, 133, 95]","[0, 1500, 95]","[1, 52, 95]","[1, 52, 95]","[0, 1500, 96]","[0, 349, 96]","[0, 93, 96]","[0, 83, 96]","[1, 52, 96]",410
871,"[1, 118, 0]","[0, 52, 99]","[0, 133, 305]","[0, 1500, 305]","[1, 52, 305]","[1, 52, 306]","[0, 1500, 306]","[0, 348, 306]","[0, 93, 306]","[0, 83, 306]",410
872,"[1, 118, 0]","[0, 133, 77]","[1, 52, 77]","[0, 1500, 77]","[1, 52, 77]","[0, 1500, 77]","[0, 348, 77]","[0, 93, 77]","[0, 83, 77]","[1, 52, 77]",410
873,"[1, 118, 0]","[0, 133, 73]","[0, 1500, 73]","[1, 52, 73]","[1, 52, 73]","[0, 1500, 73]","[0, 348, 73]","[0, 93, 73]","[0, 83, 73]","[1, 52, 73]",410
874,"[1, 118, 0]","[0, 133, 94]","[0, 98, 94]","[0, 1500, 94]","[0, 1500, 94]","[0, 349, 94]","[1, 52, 94]","[1, 52, 94]","[1, 52, 94]","[1, 52, 94]",410
875,"[1, 64, 0]","[0, 60, 51]","[1, 52, 51]","[1, 725, 62]","[0, 52, 113]","[0, 1500, 117]","[0, 1500, 117]","[0, 380, 117]","[1, 52, 117]","[1, 52, 117]",410
876,"[1, 118, 0]","[0, 133, 75]","[1, 52, 75]","[0, 1500, 76]","[0, 1500, 76]","[0, 358, 76]","[0, 83, 76]","[1, 52, 76]","[1, 52, 76]","[1, 52, 76]",410
877,"[1, 118, 0]","[0, 133, 94]","[0, 98, 94]","[1, 52, 94]","[1, 52, 94]","[0, 1500, 94]","[1, 52, 94]","[0, 1500, 94]","[0, 338, 94]","[0, 124, 94]",410
878,"[1, 118, 0]","[0, 133, 71]","[1, 52, 71]","[0, 1500, 73]","[1, 52, 73]","[0, 1500, 73]","[0, 349, 73]","[0, 93, 73]","[0, 83, 73]","[1, 52, 73]",410
879,"[1, 118, 0]","[0, 133, 66]","[1, 52, 66]","[0, 1500, 68]","[1, 52, 68]","[0, 1500, 68]","[0, 348, 68]","[0, 93, 68]","[0, 83, 68]","[1, 52, 68]",410
880,"[1, 118, 0]","[0, 133, 77]","[0, 1500, 77]","[0, 1500, 77]","[0, 348, 77]","[1, 52, 77]","[1, 52, 77]","[1, 52, 77]","[1, 52, 77]","[1, 52, 77]",410
881,"[1, 118, 0]","[0, 216, 65]","[1, 52, 66]","[0, 1500, 66]","[0, 1500, 66]","[0, 348, 66]","[0, 93, 66]","[0, 83, 66]","[1, 52, 66]","[1, 52, 66]",410
882,"[1, 118, 0]","[0, 136, 90]","[0, 98, 90]","[0, 1500, 90]","[0, 1500, 90]","[1, 52, 90]","[0, 337, 90]","[0, 93, 90]","[0, 83, 90]","[1, 52, 90]",410
883,"[1, 118, 0]","[0, 133, 67]","[1, 52, 67]","[0, 1500, 67]","[0, 1500, 67]","[0, 348, 67]","[1, 52, 67]","[1, 52, 67]","[1, 52, 67]","[0, 93, 67]",410
